# Average nuabs transmission probability		
		
IP LINLIN		
DP	14.58	0.95741031
DP	14.62	0.95770419
DP	14.66	0.95799454
DP	14.70	0.95828276
DP	14.74	0.95856811
DP	14.78	0.95885121
DP	14.82	0.95913224
DP	14.86	0.95941073
DP	14.90	0.95968471
DP	14.94	0.95995601
DP	14.98	0.96022508
DP	15.02	0.96049150
DP	15.06	0.96075538
DP	15.10	0.96101694
DP	15.14	0.96127559
DP	15.18	0.96153230
DP	15.22	0.96178663
DP	15.26	0.96203864
DP	15.30	0.96228831
DP	15.34	0.96253595
DP	15.38	0.96278164
DP	15.42	0.96302593
DP	15.46	0.96326903
DP	15.50	0.96351045
DP	15.54	0.96375144
DP	15.58	0.96399005
DP	15.62	0.96422663
DP	15.66	0.96446091
DP	15.70	0.96469306
DP	15.74	0.96492339
DP	15.78	0.96515154
DP	15.82	0.96537755
DP	15.86	0.96560114
DP	15.90	0.96582300
DP	15.94	0.96604304
DP	15.98	0.96626115
DP	16.02	0.96647724
DP	16.06	0.96669148
DP	16.10	0.96690389
DP	16.14	0.96711440
DP	16.18	0.96732309
DP	16.22	0.96753001
DP	16.26	0.96773483
DP	16.30	0.96793791
DP	16.34	0.96813926
DP	16.38	0.96833891
DP	16.42	0.96853688
DP	16.46	0.96873349
DP	16.50	0.96892795
DP	16.54	0.96912071
DP	16.58	0.96931194
DP	16.62	0.96950200
DP	16.66	0.96969000
DP	16.70	0.96987648
DP	16.74	0.97006144
DP	16.78	0.97024478
DP	16.82	0.97042601
DP	16.86	0.97060578
DP	16.90	0.97078381
DP	16.94	0.97096028
DP	16.98	0.97113543
DP	17.02	0.97131038
DP	17.06	0.97148348
DP	17.10	0.97165491
DP	17.14	0.97182551
DP	17.18	0.97199430
DP	17.22	0.97216188
DP	17.26	0.97232815
DP	17.30	0.97249330
DP	17.34	0.97265670
DP	17.38	0.97281925
DP	17.42	0.97298014
DP	17.46	0.97313965
DP	17.50	0.97329793
DP	17.54	0.97345490
DP	17.58	0.97361101
DP	17.62	0.97376621
DP	17.66	0.97392005
DP	17.70	0.97407314
DP	17.74	0.97422459
DP	17.78	0.97437473
DP	17.82	0.97452419
DP	17.86	0.97467209
DP	17.90	0.97481881
DP	17.94	0.97496454
DP	17.98	0.97510899
DP	18.02	0.97525251
DP	18.06	0.97539473
DP	18.10	0.97553556
DP	18.14	0.97567540
DP	18.18	0.97581430
DP	18.22	0.97595181
DP	18.26	0.97608868
DP	18.30	0.97622425
DP	18.34	0.97635860
DP	18.38	0.97649214
DP	18.42	0.97662469
DP	18.46	0.97675678
DP	18.50	0.97688803
DP	18.54	0.97701804
DP	18.58	0.97714753
DP	18.62	0.97727551
DP	18.66	0.97740281
DP	18.70	0.97752894
DP	18.74	0.97765410
DP	18.78	0.97777834
DP	18.82	0.97790179
DP	18.86	0.97802414
DP	18.90	0.97814559
DP	18.94	0.97826606
DP	18.98	0.97838576
DP	19.02	0.97850454
DP	19.06	0.97862256
DP	19.10	0.97873936
DP	19.14	0.97885535
DP	19.18	0.97897065
DP	19.22	0.97908479
DP	19.26	0.97919831
DP	19.30	0.97931083
DP	19.34	0.97942273
DP	19.38	0.97953364
DP	19.42	0.97964359
DP	19.46	0.97975301
DP	19.50	0.97986169
DP	19.54	0.97996984
DP	19.58	0.98007724
DP	19.62	0.98018386
DP	19.66	0.98028995
DP	19.70	0.98039514
DP	19.74	0.98049935
DP	19.78	0.98060269
DP	19.82	0.98070553
DP	19.86	0.98080754
DP	19.90	0.98090870
DP	19.94	0.98100938
DP	19.98	0.98110915
DP	20.02	0.98120813
DP	20.06	0.98130659
DP	20.10	0.98140434
DP	20.14	0.98150109
DP	20.18	0.98159756
DP	20.22	0.98169325
DP	20.26	0.98178814
DP	20.30	0.98188249
DP	20.34	0.98197594
DP	20.38	0.98206898
DP	20.42	0.98216131
DP	20.46	0.98225275
DP	20.50	0.98234381
DP	20.54	0.98243398
DP	20.58	0.98252371
DP	20.62	0.98261294
DP	20.66	0.98270116
DP	20.70	0.98278898
DP	20.74	0.98287619
DP	20.78	0.98296256
DP	20.82	0.98304858
DP	20.86	0.98313404
DP	20.90	0.98321855
DP	20.94	0.98330281
DP	20.98	0.98338634
DP	21.02	0.98346936
DP	21.06	0.98355179
DP	21.10	0.98363363
