fileformatversion,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
version,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
type,Ideal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
description,"Reformatted ideal (static) orientations and alignments of the components. This is where the components start out on orbit, and could be different from the values measured on ground.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
step size,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
night,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
day,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
step,type,Inertial-SC,,,,SC-FB,,,,FB-FPM0,,,,FB-FPM1,,,,FB-MD0,,,,FB-MD1,,,,FB-AS0,,,,FB-AS1,,,,FB-OB,,,,OB-OM0,,,,OB-OM1,,,,OB-ML0,,,,OB-ML1,,,,OB-ST,,,
      31,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   0.00010715102,  -2.1405086e-05,   0.00054999771,      0.99999987,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
32,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.19071002,158.36315,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      32,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   9.1788290e-05,  -2.1026076e-05,   0.00051499809,      0.99999988,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
33,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.18872637,158.49080,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      33,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   7.9396766e-05,  -2.0824830e-05,   0.00048599829,      0.99999988,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
34,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.18681904,158.59334,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      34,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   6.9443285e-05,  -2.0633206e-05,   0.00046249854,      0.99999988,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
35,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.18562884,158.67571,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      35,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   6.1447928e-05,  -2.0512742e-05,   0.00044249873,      0.99999988,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
36,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.18462176,158.74204,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      36,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   5.5009317e-05,  -2.0411169e-05,   0.00042499888,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
37,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.18375200,158.79555,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      37,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   4.9814913e-05,  -2.0323759e-05,   0.00040949899,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
38,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.18263812,158.83857,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      38,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   4.5639590e-05,  -2.0213279e-05,   0.00039549906,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
39,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.18150898,158.87267,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      39,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   4.2329277e-05,  -2.0101850e-05,   0.00038349916,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
40,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.18005940,158.89945,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      40,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.9729946e-05,  -1.9959719e-05,   0.00037299922,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
41,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.17772480,158.92057,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      41,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.7680167e-05,  -1.9731966e-05,   0.00036349926,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
42,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.17162129,158.93836,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      42,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.5953417e-05,  -1.9138519e-05,   0.00035449930,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
43,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.16480063,158.95260,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      43,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.4571794e-05,  -1.8475639e-05,   0.00034649935,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
44,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.15646933,158.96386,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      44,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.3479045e-05,  -1.7666253e-05,   0.00033899940,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
45,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.14691736,158.97228,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      45,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.2661819e-05,  -1.6738508e-05,   0.00033249942,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
46,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.13487820,158.97851,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      46,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.2057957e-05,  -1.5569405e-05,   0.00032612800,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
47,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.12254913,158.98281,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      47,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.1640714e-05,  -1.4372254e-05,   0.00032063755,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
48,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.10898407,158.98545,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      48,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.1384945e-05,  -1.3055193e-05,   0.00031563861,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
49,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.093816867,158.98658,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      49,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.1275851e-05,  -1.1582663e-05,   0.00031105463,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
50,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.077062747,158.98841,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      50,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.1098634e-05,  -9.9561203e-06,   0.00030830422,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
51,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.058263935,158.99053,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      51,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.0893322e-05,  -8.1310957e-06,   0.00030593275,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
52,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.039312518,158.99270,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      52,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.0683563e-05,  -6.2912582e-06,   0.00030356879,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
53,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,-0.018652069,158.99508,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      53,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.0453106e-05,  -4.2855248e-06,   0.00030148686,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
54,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,0.0024661043,158.99749,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      54,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   3.0219691e-05,  -2.2353554e-06,   0.00029945742,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
55,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,0.024348142,158.99999,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      55,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   2.9977403e-05,  -1.1112477e-07,   0.00029752750,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
56,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,0.047235409,159.00259,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      56,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   2.9726248e-05,   2.1108657e-06,   0.00029574006,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
57,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,0.070794930,159.00524,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      57,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   2.9469180e-05,   4.3980299e-06,   0.00029402664,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
58,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,0.092630226,159.00948,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      58,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   2.9058001e-05,   6.5178745e-06,   0.00029176268,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
59,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,0.11107813,159.01517,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      59,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   2.8505990e-05,   8.3089543e-06,   0.00028838174,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
60,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,0.12853423,159.02186,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      60,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   2.7857652e-05,   1.0003795e-05,   0.00028434980,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
61,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,0.14499844,159.02915,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      61,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   2.7150016e-05,   1.1602383e-05,   0.00027973332,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
62,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,0.16066925,159.03699,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      62,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   2.6389013e-05,   1.3123968e-05,   0.00027461283,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
63,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,0.17597383,159.04566,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
      63,q,0,0,0,1,0,0,0,1,0,0,0.866,0.5,0,0,0.866,0.5,0,0,0.7071,-0.7071,0,0,0.7071,-0.7071,0,0,0.866,0.5,0,0,0.866,0.5,   2.5547992e-05,   1.4610028e-05,   0.00026907838,      0.99999994,0,0,1,0,0,0,1,0,0,0,-0.4278,0.9039,0,0,0.4278,0.9039,0,0,-0.3827,0.9239
64,v,0,0,0,,0,-539.04,327.91,,-254,393.6238,149.1958,,254,393.5476,149.1958,,-399.4404,674.0144,0,,399.4404,674.0144,0,,-254,393.6238,982.1958,,254,393.5476,982.1958,,0.19056126,159.05459,10545.877,,-254.0508,234.3912,-244.5258,,253.9238,234.3912,-244.5258,,-399.4658,514.7056,-183.5658,,399.415,514.7056,-183.5658,,3.175,428.0292524,262.3520879,
